27.600000 	 15.313412
27.800000 	 11.979442
28.000000 	 13.440123
28.200000 	 14.330889
28.400000 	 11.289359
28.600000 	 14.141406
28.800000 	 15.188870
29.000000 	 12.692911
29.200000 	 16.678003
29.400000 	 17.652820
29.600000 	 17.011431
29.800000 	 15.022897
30.000000 	 13.742973
30.200000 	 16.806758
30.400000 	 13.762415
30.600000 	 18.407008
30.800000 	 16.443025
31.000000 	 16.461638
31.200000 	 13.933178
31.400000 	 13.564267
31.600000 	 14.740989
31.800000 	 18.658466
32.000000 	 19.134169
32.200000 	 17.961111
32.400000 	 18.269990
32.600000 	 15.324388
32.800000 	 17.638734
33.000000 	 19.256426
33.200000 	 16.866421
33.400000 	 20.673345
33.600000 	 15.212093
33.800000 	 16.810281
34.000000 	 18.156306
34.200000 	 15.495190
34.400000 	 19.809150
34.600000 	 18.910073
34.800000 	 18.898899
35.000000 	 20.937390
35.200000 	 21.277644
35.400000 	 21.003031
35.600000 	 18.220057
35.800000 	 19.222697
36.000000 	 21.261425
36.200000 	 17.411036
36.400000 	 17.575490
36.600000 	 18.742373
36.800000 	 20.501383
37.000000 	 23.469069
37.200000 	 21.998454
37.400000 	 19.676725
37.600000 	 19.719207
37.800000 	 23.383133
38.000000 	 23.937796
38.200000 	 22.407876
38.400000 	 20.181664
38.600000 	 19.313762
38.800000 	 24.173497
39.000000 	 22.764491
39.200000 	 25.212080
39.400000 	 19.845031
39.600000 	 23.295608
39.800000 	 21.602326
40.000000 	 25.173326
40.200000 	 21.374065
40.400000 	 23.127412
40.600000 	 23.002422
40.800000 	 25.892487
41.000000 	 25.140444
41.200000 	 22.391919
41.400000 	 23.267755
41.600000 	 22.301919
41.800000 	 25.849043
42.000000 	 25.408694
42.200000 	 23.089444
42.400000 	 23.140449
42.600000 	 25.383098
42.800000 	 28.274040
43.000000 	 26.241094
43.200000 	 23.188274
43.400000 	 23.512243
43.600000 	 28.401245
43.800000 	 26.385493
44.000000 	 26.151539
44.200000 	 28.891673
44.400000 	 26.430393
44.600000 	 27.678787
44.800000 	 28.998254
45.000000 	 30.196728
45.200000 	 27.004710
45.400000 	 29.214838
45.600000 	 31.446326
45.800000 	 26.031196
46.000000 	 29.428870
46.200000 	 28.551191
46.400000 	 28.101703
46.600000 	 28.024563
46.800000 	 31.324689
47.000000 	 33.010100
47.200000 	 28.164472
47.400000 	 32.089758
47.600000 	 28.641337
47.800000 	 33.830644
48.000000 	 32.854135
48.200000 	 30.703817
48.400000 	 32.820999
48.600000 	 31.594310
48.800000 	 33.750589
49.000000 	 31.138181
49.200000 	 29.584171
49.400000 	 33.037297
49.600000 	 35.250274
49.800000 	 30.991437
50.000000 	 32.702299
